"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"y_pred[12,47]",1.538,0.00787831894368468,0.498616239746195,1,1,2,2,2,4005.58286928658,0.999461401647423
"y_pred[12,48]",1.3695,0.00782548776528462,0.482729745304503,1,1,1,2,2,3805.26833555862,1.00023822991713
"y_pred[12,49]",1.40525,0.00778754617512804,0.491001739484744,1,1,1,2,2,3975.25316385778,0.999924127427077
"y_pred[12,50]",1.60575,0.00816790179643419,0.488750096331618,1,1,2,2,2,3580.57435592282,1.0005957032649
"y_pred[12,51]",1.3055,0.00728246873956729,0.460676465321841,1,1,1,2,2,4001.61031348189,1.00069208098327
"y_pred[12,52]",1.19375,0.00618107008448993,0.395284707521047,1,1,1,1,2,4089.71166492211,0.999308186877354
"y_pred[12,53]",1.1185,0.00521013684735125,0.323239649436362,1,1,1,1,2,3849.02731634012,1.00052576568963
"y_pred[12,54]",1.08725,0.00439822293319417,0.282236340392161,1,1,1,1,2,4117.8581959752,0.999917634482321
"y_pred[12,55]",1.1795,0.00621970490447974,0.383818419496493,1,1,1,1,2,3808.13262950626,1.00014747456622
"y_pred[12,56]",1.31775,0.00762586478001166,0.465659905174175,1,1,1,2,2,3728.71758020705,1.00022965413697
"y_pred[12,57]",1.208,0.00636353338259489,0.405927572725203,1,1,1,1,2,4069.11955711175,0.999679272743506
"y_pred[12,58]",1.13825,0.00540248551889444,0.345205343501945,1,1,1,1,2,4082.89109900248,0.999711386646458
"y_pred[12,59]",1.089,0.0045050000406419,0.284779344087145,1,1,1,1,2,3996.01741586567,0.999929960538895
"y_pred[12,60]",1.065,0.00385050980474456,0.246556682224164,1,1,1,1,2,4100.12490859485,1.00113740655118
"y_pred[12,61]",1.504,0.00807680865486585,0.500046509464777,1,1,2,2,2,3833.02111437057,0.999964331158886
"y_pred[12,62]",1.66325,0.00739403328723096,0.472657686727092,1,1,2,2,2,4086.30376178489,0.999549234279748
"y_pred[12,63]",1.7,0.00722795622929269,0.458314862434421,1,1,2,2,2,4020.65541532321,0.999807670746861
"y_pred[12,64]",1.7615,0.00715723610615459,0.426219621546742,1,2,2,2,2,3546.30586198572,1.00134409929703
"y_pred[12,65]",1.786,0.00642747182297037,0.410178085123253,1,2,2,2,2,4072.5323585102,0.999668645130631
